name,position,actual_eur,predicted_eur,abs_error_eur
Milan Knobloch,Goalkeeper,350000.0,327180.03,22819.96875
Tommaso Bertini,Goalkeeper,100000.0,161534.05,61534.046875
Brayan Gil,Attack,3500000.0,1.5353365e+06,1964663.5
Oleg Bilyi,Defender,100000.0,82520.5,17479.5
Tom Rothe,Defender,12000000.0,9.997079e+06,2002921.0
Dejan Stanivukovic,Goalkeeper,700000.0,222755.22,477244.78125
Octavio Ontivero,Defender,200000.0,587154.44,387154.4375
Bruno Pirri,Defender,850000.0,906314.75,56314.75
Pavel Juroska,Midfield,750000.0,148462.22,601537.78125
Anastasios Papachristos,Defender,300000.0,207907.83,92092.171875
Ben Bender,Midfield,2500000.0,694703.94,1805296.0625
Oliver Carrara,Attack,50000.0,126825.71,76825.7109375
Diego Pituca,Midfield,2400000.0,845739.06,1554260.9375
Ardit Tahiri,Attack,400000.0,495007.12,95007.125
Jakub Slowik,Goalkeeper,900000.0,880305.56,19694.4375
Jasurbek Jaloliddinov,Midfield,700000.0,179109.38,520890.625
Vicente Esquerdo,Midfield,1000000.0,609171.44,390828.5625
Promise Meliga Jr.,Attack,500000.0,204475.34,295524.65625
Bilel Aouacheria,Attack,600000.0,1.1906869e+06,590686.875
Raúl García,Attack,16000000.0,2.7954308e+07,11954308.0
Tim Payne,Defender,450000.0,1.0609171e+06,610917.125
Dani García,Midfield,6000000.0,5.959869e+06,40131.0
Santiago Moya,Defender,350000.0,501789.72,151789.71875
Mathias Schamp,Attack,150000.0,572376.0,422376.0
Leon Broekhof,Defender,450000.0,193363.6,256636.40625
Aleksandr Deryugin,Midfield,50000.0,114039.3,64039.296875
Sérgio da Silva Pinto,Midfield,3500000.0,6.606342e+06,3106342.0
Pascal Loretz,Goalkeeper,5000000.0,303336.28,4696663.71875
Rúben Amorim,Midfield,5500000.0,1.108534e+07,5585340.0
Mohammed Kadiri,Midfield,2500000.0,860540.06,1639459.9375
Nico Burchert,Goalkeeper,100000.0,510357.66,410357.65625
Atakan Cangöz,Midfield,125000.0,250921.52,125921.515625
Sergi Solans,Attack,150000.0,435680.94,285680.9375
Scott Carson,Goalkeeper,6000000.0,8.183442e+06,2183442.0
Vladimirs Kamess,Attack,600000.0,1.0570159e+06,457015.875
Kai Huisman,Attack,100000.0,138917.72,38917.71875
Marco Schuster,Midfield,750000.0,343026.0,406974.0
Abdulaziz Al-Suwailem,Defender,250000.0,73581.984,176418.015625
Toni Varela,Midfield,300000.0,1.1531159e+06,853115.875
Michele Canini,Defender,4500000.0,3.2545672e+06,1245432.75
Jean Freddi Greco,Midfield,500000.0,221779.08,278220.921875
Miguel Muñoz,Defender,450000.0,329472.97,120527.03125
Guido Rodríguez,Midfield,28000000.0,1.2839613e+07,15160387.0
Simen Rafn,Defender,500000.0,1.0109323e+06,510932.3125
Alejo Osella,Defender,1200000.0,594500.1,605499.875
Jan Bürger,Defender,3000000.0,1.791992e+06,1208008.0
Peter Itodo,Attack,1200000.0,852376.4,347623.625
Jason Puncheon,Midfield,5500000.0,5.933815e+06,433815.0
Stipe Juric,Attack,450000.0,1.234573e+06,784573.0
Oskar Sivertsen,Attack,1500000.0,1.0731035e+06,426896.5
Tayfun Aydoğan,Midfield,500000.0,792833.8,292833.8125
Deiber Caicedo,Attack,3000000.0,1.3588764e+06,1641123.625
Jeferson Bahia,Defender,400000.0,406484.75,6484.75
Jannik Vestergaard,Defender,20000000.0,9.172593e+06,10827407.0
Gabriel Abeldaño,Attack,250000.0,131569.89,118430.109375
Yevgen Yefremov,Defender,350000.0,395844.66,45844.65625
Paulinho,Attack,15000000.0,2.3449904e+07,8449904.0
Michail Antonio,Attack,18000000.0,8.472589e+06,9527411.0
Joshua King,Attack,20000000.0,1.0746391e+07,9253609.0
Jeison Quiñónes,Defender,1400000.0,618724.4,781275.625
Lluís López,Defender,1500000.0,1.1549836e+06,345016.375
Luigi Palomba,Defender,200000.0,214344.78,14344.78125
Salim Cissé,Attack,2000000.0,1.3578181e+06,642181.875
Efsan Gecgin,Defender,150000.0,148441.27,1558.734375
Matteo Montorsi,Midfield,75000.0,200508.94,125508.9375
Sean Raggett,Defender,400000.0,625324.94,225324.9375
Facundo Ferreyra,Attack,9000000.0,1.9605464e+07,10605464.0
Konstantinos Nikolopoulos,Midfield,50000.0,115731.04,65731.0390625
Carlos Mora,Midfield,1300000.0,1.8772969e+06,577296.875
Enes Sipovic,Defender,500000.0,514402.16,14402.15625
Jack Barmby,Midfield,450000.0,278876.9,171123.09375
Fredrik Jensen,Midfield,3500000.0,5.6040245e+06,2104024.5
Youssoufa Moukoko,Attack,30000000.0,8.1167075e+06,21883292.5
Andreas Karamanolis,Defender,450000.0,542462.2,92462.1875
Andrea Sbraga,Defender,275000.0,221900.53,53099.46875
Emirhan Çavuş,Midfield,50000.0,84507.09,34507.09375
Alan Velasco,Attack,12000000.0,1.8435289e+06,10156471.125
Massiré Sylla,Defender,600000.0,228746.7,371253.296875
Silvinho Esajas,Defender,300000.0,506953.78,206953.78125
Luka Kharatishvili,Goalkeeper,550000.0,346391.3,203608.6875
Birhan Vatansever,Midfield,250000.0,115284.13,134715.8671875
Enzo Martínez,Defender,1000000.0,1.5477134e+06,547713.375
Nicolás Colazo,Defender,2400000.0,1.3475251e+06,1052474.875
Connor Metcalfe,Midfield,2500000.0,3.7728448e+06,1272844.75
Mouhamadou Sall,Defender,100000.0,146492.36,46492.359375
Bastien Toma,Midfield,3000000.0,3.4290508e+06,429050.75
Kjell Peersman,Goalkeeper,500000.0,148205.03,351794.96875
Ali Turan,Defender,3500000.0,2.2806288e+06,1219371.25
Harry Panayiotou,Attack,75000.0,166836.02,91836.015625
Alhassane Soumah,Attack,150000.0,246056.73,96056.734375
Stephen Ireland,Midfield,15000000.0,3.548477e+06,11451523.0
Hasanalp Birken,Midfield,75000.0,72966.555,2033.4453125
Bruma,Attack,12500000.0,3.897741e+07,26477408.0
John Chibuike,Attack,3600000.0,1.3719172e+06,2228082.75
Giacomo Brichetto,Goalkeeper,100000.0,655442.5,555442.5
Liam Harvey,Attack,50000.0,44323.598,5676.40234375
Kenan Karaman,Attack,3500000.0,3.2292955e+06,270704.5
Richard Roy,Attack,50000.0,204113.94,154113.9375
Mardochée Nzita,Defender,1500000.0,1.1428054e+06,357194.625
Marlon Mustapha,Attack,1000000.0,1.3324141e+06,332414.125
Dries Wouters,Midfield,2000000.0,1.4683868e+06,531613.25
Colin Kazim-Richards,Attack,5000000.0,4.450363e+06,549637.0
Patrik Vydra,Midfield,7000000.0,2.447187e+06,4552813.0
Çağlar Söyüncü,Defender,45000000.0,1.726507e+07,27734930.0
Ange Ahoussou,Defender,2000000.0,1.7983128e+06,201687.25
Rubén Bentancourt,Attack,1500000.0,3.5644112e+06,2064411.25
Stanislav Magkeev,Defender,2500000.0,1.3385402e+06,1161459.75
Denis-Will Poha,Midfield,1500000.0,3.5291222e+06,2029122.25
Kristian Dennis,Attack,350000.0,302236.97,47763.03125
Léo Seydoux,Defender,500000.0,306224.25,193775.75
Mario Dorgeles,Midfield,10000000.0,8.1152525e+06,1884747.5
Nikola Stojiljkovic,Attack,3250000.0,3.974159e+06,724159.0
Ousmane Camara,Defender,8000000.0,2.877135e+06,5122865.0
Thabo Cele,Midfield,650000.0,713519.4,63519.375
Berkay Findik,Defender,150000.0,123021.125,26978.875
Eman Košpo,Defender,1500000.0,569841.7,930158.3125
Rúben Fonseca,Attack,250000.0,483087.66,233087.65625
Diesel Herrington,Defender,200000.0,139786.2,60213.796875
Anthony van den Hurk,Attack,700000.0,319662.75,380337.25
Philip Yeboah,Attack,200000.0,129257.36,70742.640625
Manuel Pascali,Defender,600000.0,1.1221131e+06,522113.125
David Wilson,Midfield,100000.0,169924.7,69924.703125
Elies Mahmoud,Attack,800000.0,625614.9,174385.125
Sergey Aydarov,Goalkeeper,300000.0,174019.75,125980.25
Johnny Leoni,Goalkeeper,1200000.0,710008.0,489992.0
Ignacio González,Midfield,1000000.0,4.1298672e+06,3129867.25
Oussama Falouh,Defender,250000.0,241703.14,8296.859375
Marcel Wenig,Midfield,800000.0,365595.72,434404.28125
Gökdeniz Tunç,Attack,75000.0,61633.754,13366.24609375
Michael Obafemi,Attack,5000000.0,2.8686195e+06,2131380.5
Daichi Ishikawa,Attack,700000.0,485387.0,214613.0
Ahmet Kartal,Midfield,50000.0,68521.29,18521.2890625
Jonas Yderholm,Attack,50000.0,125393.336,75393.3359375
Onur Efe Ekri,Midfield,50000.0,74438.0,24438.0
Chul Hong,Defender,1250000.0,812643.0,437357.0
Ederson Moreno,Midfield,450000.0,474857.97,24857.96875
Liam Chipperfield,Midfield,1500000.0,1.1114955e+06,388504.5
Lucas Cañizares,Goalkeeper,700000.0,478195.44,221804.5625
Moataz Al-Baqaawi,Goalkeeper,225000.0,154855.1,70144.90625
Dmitriy Sysuev,Attack,900000.0,1.4929606e+06,592960.625
Robbert Schilder,Defender,2500000.0,2.152894e+06,347106.0
Yota Fujii,Defender,125000.0,174844.86,49844.859375
Lloyd Kelly,Defender,20000000.0,2.542828e+07,5428280.0
Gabriel Brás,Defender,1500000.0,544289.4,955710.625
Faustin Senghor,Defender,300000.0,836879.75,536879.75
Khalid Al-Subaie,Defender,300000.0,250838.73,49161.265625
Patryk Klimala,Attack,4000000.0,1.5047605e+06,2495239.5
Ali Demirbilek,Attack,200000.0,151152.94,48847.0625
Nacho Ferri,Attack,4000000.0,3.7418138e+06,258186.25
Jesper Cornelius,Attack,350000.0,491349.84,141349.84375
Antonis Stathopoulos,Attack,150000.0,118545.17,31454.828125
Georgi Sarmov,Midfield,1000000.0,1.3528056e+06,352805.625
Hayata Yamamoto,Attack,600000.0,208652.7,391347.296875
Dodo Elgabas,Attack,750000.0,817058.5,67058.5
In-woo Back,Midfield,250000.0,83928.49,166071.5078125
Abdukodir Khusanov,Defender,35000000.0,3.3860668e+07,1139332.0
Francisco Rodríguez,Defender,3500000.0,7.5165845e+06,4016584.5
Daniil Kulikov,Midfield,3000000.0,4.1105272e+06,1110527.25
Mathieu Cachbach,Midfield,600000.0,974823.1,374823.125
Danila Gayvoronskiy,Defender,250000.0,267029.0,17029.0
Junior Morias,Attack,225000.0,467892.94,242892.9375
Angelos Giazitzoglou,Defender,100000.0,89122.26,10877.7421875
David Fleurival,Midfield,800000.0,1.1329359e+06,332935.875
Umut Sözen,Midfield,800000.0,304003.5,495996.5
Marvin Schulz,Midfield,2000000.0,1.5775531e+06,422446.875
Milan Petrzela,Midfield,1700000.0,1.2331551e+06,466844.875
Mateo Pavlovic,Defender,1750000.0,2.3809695e+06,630969.5
Emmanuel Frimpong,Midfield,2000000.0,992439.5,1007560.5
Nikolay Sysuev,Goalkeeper,900000.0,880122.56,19877.4375
Barak Badash,Attack,600000.0,1.7514391e+06,1151439.125
Pierre-Emerick Aubameyang,Attack,75000000.0,6.065204e+07,14347960.0
Yusuf Akbulut,Attack,75000.0,429321.66,354321.65625
Edin Lynch,Defender,100000.0,84308.42,15691.578125
Abdulpasha Dzhabrailov,Midfield,400000.0,611909.8,211909.8125
Ruslan Myalkovskiy,Attack,400000.0,1.374707e+06,974707.0
Adama Traoré,Midfield,10000000.0,3.518174e+06,6481826.0
Vojtech Smrz,Midfield,350000.0,389331.7,39331.6875
Igor de Camargo,Attack,4500000.0,5.0921875e+06,592187.5
Aitor Paredes,Defender,22000000.0,8.938278e+06,13061722.0
Matías Gómez,Midfield,400000.0,402326.47,2326.46875
João Diogo,Attack,300000.0,388192.0,88192.0
Andrea Marcucci,Midfield,300000.0,204431.86,95568.140625
Roberto Hinojosa,Attack,1100000.0,328922.62,771077.375
Chidera Okoh,Attack,500000.0,394782.62,105217.375
Israel Reyes,Defender,5000000.0,3.2330795e+06,1766920.5
Casto,Goalkeeper,3000000.0,2.5282762e+06,471723.75
Gergely Nagy,Goalkeeper,350000.0,387219.56,37219.5625
Lucas Lavallée,Goalkeeper,300000.0,210556.1,89443.90625
Axl De Corte,Goalkeeper,400000.0,196928.36,203071.640625
Wesley Sonck,Missing,8000000.0,1.0402612e+06,6959738.8125
David Torres,Defender,500000.0,1.639512e+06,1139512.0
Ali Adem,Midfield,150000.0,227690.47,77690.46875
Tomas Nemcik,Defender,3000000.0,1.0878051e+06,1912194.875
Edward Chilufya,Attack,2500000.0,6.6699705e+06,4169970.5
Kelyan Guessoum,Defender,700000.0,759221.06,59221.0625
Benoît Cheyrou,Midfield,11000000.0,1.122029e+07,220290.0
Filip Jankovic,Midfield,500000.0,286172.88,213827.125
Panagiotis Lagos,Midfield,2000000.0,730821.2,1269178.8125
Sebastian Lagerlund,Defender,400000.0,420665.03,20665.03125
Pietro Beruatto,Defender,2500000.0,179928.4,2320071.59375
Oğuzhan Özyakup,Midfield,14000000.0,7.845592e+06,6154408.0
Kevin Geudens,Midfield,750000.0,1.2427356e+06,492735.625
Can Uzun,Midfield,45000000.0,2.6959802e+07,18040198.0
Fahri Ay,Midfield,200000.0,299808.56,99808.5625
Lee Hollis,Goalkeeper,150000.0,503435.25,353435.25
llya Karavashchenko,Goalkeeper,125000.0,161472.9,36472.90625
Dmitriy Begun,Defender,400000.0,193287.08,206712.921875
Mason Stajduhar,Goalkeeper,175000.0,763240.7,588240.6875
Lukasz Lakomy,Midfield,4000000.0,1.9055565e+06,2094443.5
Mandé Sayouba,Goalkeeper,800000.0,460937.28,339062.71875
Anthony Robic,Attack,1000000.0,1.3680852e+06,368085.25
Alessandro Berretta,Midfield,350000.0,204728.62,145271.375
Jhoanner Chávez,Defender,4000000.0,2.7922792e+06,1207720.75
Benny,Attack,400000.0,990493.6,590493.625
Daniel Adu-Adjei,Attack,750000.0,217192.23,532807.765625
Muhannad Shanqeeti,Defender,1200000.0,771509.56,428490.4375
Antonis Iliadis,Attack,200000.0,429514.94,229514.9375
Unai Hernández,Midfield,2500000.0,183329.92,2316670.078125
Ádám Bogdán,Goalkeeper,2000000.0,1.0788632e+06,921136.75
Blagoy Georgiev,Midfield,2000000.0,3.5988995e+06,1598899.5
Christophe Diandy,Midfield,1200000.0,1.7921134e+06,592113.375
Álvaro Tejero,Defender,3000000.0,1.5751989e+06,1424801.125
Teo Rodríguez Pagano,Defender,200000.0,436057.56,236057.5625
Matthias Bader,Defender,2500000.0,1.115566e+06,1384434.0
Benoît Pedretti,Midfield,9000000.0,3.6885305e+06,5311469.5
Dmytro Babenko,Goalkeeper,400000.0,983853.6,583853.625
Frode Aronsson,Defender,125000.0,197120.78,72120.78125
Hrvoje Ilic,Midfield,800000.0,1.000271e+06,200271.0
Adrián Diéguez,Defender,1000000.0,1.3235805e+06,323580.5
Jordan Rossiter,Midfield,750000.0,702342.06,47657.9375
Marco Nazzaro,Midfield,175000.0,233882.5,58882.5
Tomás De Vincenti,Midfield,1000000.0,1.048698e+06,48698.0
Tomoki Imai,Defender,500000.0,233226.77,266773.234375
Marc Bertrán,Defender,2400000.0,3.1112838e+06,711283.75
Andreas Blomqvist,Midfield,300000.0,152833.5,147166.5
David Ilie,Attack,50000.0,137543.3,87543.296875
Roly Bonevacia,Midfield,800000.0,708521.94,91478.0625
Tomás Igreja,Goalkeeper,100000.0,112640.195,12640.1953125
Mateusz Bogusz,Midfield,10000000.0,1.667643e+06,8332357.0
Kelvin Ebuka Nwamora,Attack,150000.0,180372.0,30372.0
Axel Holewiński,Goalkeeper,350000.0,210848.66,139151.34375
Carbone,Defender,400000.0,443233.78,43233.78125
Andrés Salazar,Goalkeeper,150000.0,345130.7,195130.6875
Rezo Gavtadze,Midfield,100000.0,195494.08,95494.078125
Stepan Chaloupek,Defender,8000000.0,3.02995e+06,4970050.0
Kosta Aleksic,Attack,600000.0,983628.5,383628.5
Chuma Anene,Attack,500000.0,2.0899345e+06,1589934.5
Henrique,Defender,3000000.0,4.5625095e+06,1562509.5
Adri Mehmeti,Midfield,1000000.0,548325.06,451674.9375
Facundo Cambeses,Goalkeeper,5000000.0,2.5542588e+06,2445741.25
Octávio,Midfield,550000.0,405347.03,144652.96875
Jan Polak,Midfield,7500000.0,7.3064405e+06,193559.5
Stefan Wannenwetsch,Midfield,400000.0,273660.1,126339.90625
Kazim Celik,Attack,100000.0,109093.51,9093.5078125
Daniel Romanovskij,Midfield,650000.0,411936.16,238063.84375
Batuhan Otyildiz,Defender,100000.0,123637.08,23637.078125
Jocelin Ta Bi,Attack,3000000.0,538186.3,2461813.6875
Sammy Ndjock,Goalkeeper,1000000.0,722227.6,277772.375
Lovro Majer,Midfield,27000000.0,2.5585714e+07,1414286.0
Marvin Matip,Defender,1750000.0,1.8848636e+06,134863.625
Leo Suárez,Attack,3000000.0,3.5930935e+06,593093.5
Juan Ostos,Midfield,50000.0,137751.75,87751.75
Junior Stanislas,Attack,4500000.0,5.1720915e+06,672091.5
Mathew Leckie,Attack,4000000.0,3.1254782e+06,874521.75
Edvinas Gertmonas,Goalkeeper,1400000.0,964385.4,435614.625
Andriy Marchuk,Goalkeeper,200000.0,166631.36,33368.640625
Deian Sorescu,Defender,2000000.0,4.0515992e+06,2051599.25
Santiago Vergini,Defender,3000000.0,2.623176e+06,376824.0
Mathys Tel,Attack,50000000.0,6.4298436e+07,14298436.0
Hasan Ali Adigüzel,Midfield,250000.0,238641.73,11358.265625
Ivan Tyshchenko,Midfield,500000.0,203580.3,296419.703125
Yannis M'Bemba,Defender,200000.0,227169.48,27169.484375
Tam Scobbie,Defender,800000.0,908015.6,108015.625
Nicolas Janvier,Midfield,1000000.0,3.5276955e+06,2527695.5
Fraser Forster,Goalkeeper,15000000.0,2.0513222e+07,5513222.0
Emrecan Uzun,Midfield,100000.0,65953.266,34046.734375
Yigit Yöney,Defender,100000.0,156637.92,56637.921875
Joseph Akpala,Attack,4500000.0,2.2977468e+06,2202253.25
Fatih Kiran,Attack,300000.0,173790.7,126209.296875
Diego Caballo,Defender,800000.0,697353.75,102646.25
Mario González,Midfield,150000.0,290225.2,140225.1875
Johan Martial,Defender,1750000.0,790303.44,959696.5625
Mathias Brems,Defender,200000.0,183520.77,16479.234375
Nico Serrano,Attack,2500000.0,7.2361465e+06,4736146.5
Artem Rebrov,Goalkeeper,1800000.0,3.5851115e+06,1785111.5
Itsuki Urata,Defender,400000.0,213093.55,186906.453125
Romain Matthys,Goalkeeper,400000.0,153799.39,246200.609375
Mate Ghvinianidze,Defender,900000.0,713207.8,186792.1875
André Grandi,Goalkeeper,300000.0,300539.12,539.125
Mateo Mendía,Defender,100000.0,482325.3,382325.3125
James Vincent,Midfield,250000.0,716881.3,466881.3125
Rayane Aabid,Midfield,1500000.0,1.7707989e+06,270798.875
Alessandro Gamberini,Defender,13000000.0,3.0972008e+06,9902799.25
Marlee Francois,Attack,250000.0,445036.03,195036.03125
Rudy Mater,Defender,3500000.0,2.3199748e+06,1180025.25
Young-jae Seo,Defender,375000.0,516022.6,141022.59375
Nikita Kakkoev,Defender,1200000.0,1.4622185e+06,262218.5
Stefan Milosevic,Defender,700000.0,656762.1,43237.875
Fabián Orellana,Attack,6000000.0,3.9778862e+06,2022113.75
Jacob Une,Defender,1800000.0,1.1575805e+06,642419.5
Steffen Kielstrup,Midfield,500000.0,856803.44,356803.4375
Dany Jean,Midfield,150000.0,129511.55,20488.453125
Marko Dabro,Attack,2000000.0,1.6431795e+06,356820.5
José Manuel Pinto,Goalkeeper,2000000.0,7.833981e+06,5833981.0
Mehdi Zeffane,Defender,2000000.0,3.169086e+06,1169086.0
Ángel Saavedra,Attack,200000.0,323470.03,123470.03125
Apti Akhyadov,Attack,300000.0,507373.1,207373.09375
Tom Roufosse,Goalkeeper,50000.0,90229.25,40229.25
Liam Brown,Midfield,75000.0,125076.71,50076.7109375
Franco Cángele,Attack,5500000.0,2.0476555e+06,3452344.5
Maximilian Beier,Attack,40000000.0,3.447245e+07,5527552.0
Omar Megeed,Midfield,250000.0,379622.16,129622.15625
Erik Jendrisek,Attack,2500000.0,1.8236035e+06,676396.5
Richelor Sprangers,Attack,175000.0,272608.25,97608.25
Adil Ben Achour,Attack,150000.0,183135.08,33135.078125
James Gomez,Defender,1200000.0,2.341002e+06,1141002.0
Lewis Baker,Midfield,5500000.0,9.332603e+06,3832603.0
Arjan van Dijk,Goalkeeper,200000.0,505860.84,305860.84375
Yuta Toyokawa,Attack,1700000.0,1.7428798e+06,42879.75
Danylo Knysh,Attack,300000.0,420852.0,120852.0
Justin Plautz,Defender,150000.0,126581.99,23418.0078125
Maycon,Midfield,8000000.0,9.847384e+06,1847384.0
Yuriy Kolomoets,Attack,800000.0,1.0893499e+06,289349.875
Roger Fernandes,Attack,22000000.0,3.565325e+07,13653248.0
Simone Caruso,Attack,75000.0,164002.92,89002.921875
Estanis Pedrola,Attack,500000.0,301890.97,198109.03125
Vasilios Kostika,Attack,125000.0,110538.555,14461.4453125
Ransford Königsdörffer,Attack,6000000.0,4.866368e+06,1133632.0
Yones Felfel,Attack,150000.0,534266.56,384266.5625
Marco Bizot,Goalkeeper,7000000.0,1.6503505e+07,9503505.0
Bryan Constant,Attack,150000.0,694383.3,544383.3125
Richard Strebinger,Goalkeeper,4000000.0,303326.44,3696673.5625
Onur Bayramoglu,Midfield,450000.0,763620.75,313620.75
Ahmad Ghali,Midfield,1300000.0,289587.38,1010412.625
Victor Andrade,Attack,1500000.0,923942.6,576057.375
Oleg Gumenyuk,Defender,600000.0,960001.0,360001.0
Mile Skoric,Defender,2000000.0,1.0323991e+06,967600.875
Ramon Hendriks,Defender,20000000.0,1.8110004e+07,1889996.0
Jérémy Cordoval,Defender,1000000.0,645334.94,354665.0625
Vadim Churilov,Defender,150000.0,200176.11,50176.109375
Zé Ricardo,Defender,600000.0,275865.88,324134.125
Lars Ritzka,Defender,1000000.0,2.0530876e+06,1053087.625
Ștefan Târnovanu,Goalkeeper,5000000.0,6.060482e+06,1060482.0
Inal Chertkoev,Midfield,50000.0,68770.26,18770.2578125
Taiwo Awoniyi,Attack,30000000.0,2.6406854e+07,3593146.0
Paulo Arantes,Defender,400000.0,644395.8,244395.8125
Federico Freire,Midfield,750000.0,707022.1,42977.875
Ignacio Rivero,Midfield,3500000.0,1.95286e+06,1547140.0
Josias Lukembila,Attack,800000.0,1.8942034e+06,1094203.375
Marat Bystrov,Defender,1000000.0,1.4929335e+06,492933.5
Gil Martins,Midfield,400000.0,441360.53,41360.53125
Qasem Lajami,Defender,250000.0,684750.6,434750.625
Kaan Kanak,Defender,2000000.0,1.163949e+06,836051.0
Danny Rose,Defender,30000000.0,1.2800953e+07,17199047.0
Víctor Díaz,Defender,2000000.0,3.8114358e+06,1811435.75
Lazar Rosic,Defender,1250000.0,1.7644488e+06,514448.75
Guy Melamed,Attack,650000.0,433089.3,216910.6875
Maximiliano Caufriez,Defender,3000000.0,5.7548225e+06,2754822.5
Niels Coussement,Defender,400000.0,386347.56,13652.4375
Iago Domínguez,Goalkeeper,150000.0,74793.875,75206.125
Sergio Ballesteros,Defender,1500000.0,4.9790155e+06,3479015.5
Destan Bajselmani,Defender,75000.0,280007.94,205007.9375
Ben Davies,Defender,3500000.0,1.9866328e+06,1513367.25
Nazareno Roselli,Defender,150000.0,407844.22,257844.21875
Federico Melchiorri,Attack,2500000.0,2.150569e+06,349431.0
Aly Malle,Attack,500000.0,502351.84,2351.84375
Marc Klok,Midfield,475000.0,684854.44,209854.4375
Maksim Zhavnerchik,Defender,1200000.0,1.1618774e+06,38122.625
Sergey Parshivlyuk,Defender,5000000.0,3.2080205e+06,1791979.5
Gabriel Moscardo,Midfield,15000000.0,4.894751e+06,10105249.0
Murat Torun,Attack,200000.0,183819.42,16180.578125
Ezequiel Schelotto,Defender,6500000.0,6.4480955e+06,51904.5
Amara Baby,Attack,1000000.0,1.7277769e+06,727776.875
Blair Turgott,Attack,700000.0,764416.44,64416.4375
